seed,threshold,n,t_max,dt,peak_drift,final_drift,peak_time,branches,passed_i16,passed_i18,reference,run_id
10,0.2,6,1.0,0.02,0.07581521156716708,0.07581521156716708,1.0,2,false,false,candidate,003202
10,0.2,6,3.0,0.005,0.18014938252886792,0.15768312908797089,2.59,5,true,false,candidate,003203
10,0.2,6,3.0,0.01,0.1801493828681956,0.15768312990127342,2.59,5,true,false,candidate,003204
10,0.2,6,3.0,0.02,0.18013806715525638,0.15768314620050217,2.58,5,true,false,candidate,003205
10,0.2,8,0.3,0.005,0.003977542174950165,0.003977542174950165,0.3,2,false,true,candidate,003206
10,0.2,8,0.3,0.01,0.003977542143730472,0.003977542143730472,0.3,2,false,true,candidate,003207
10,0.2,8,0.3,0.02,0.003977541598987776,0.003977541598987776,0.3,2,false,true,candidate,003208
10,0.2,8,0.5,0.005,0.009332079563675764,0.009332079563675764,0.5,3,false,true,candidate,003209
10,0.2,8,0.5,0.01,0.009332079515262713,0.009332079515262713,0.5,3,false,true,candidate,003210
10,0.2,8,0.5,0.02,0.009332078661373753,0.009332078661373753,0.5,3,false,true,candidate,003211
10,0.2,8,1.0,0.005,0.024957805826371963,0.024957805826371963,1.0,3,false,true,candidate,003212
10,0.2,8,1.0,0.01,0.024957805766030232,0.024957805766030232,1.0,3,false,true,candidate,003213
10,0.2,8,1.0,0.02,0.024957804632368623,0.024957804632368623,1.0,3,false,true,candidate,003214
10,0.2,8,3.0,0.005,0.14304004764597808,0.14304004764597808,3.0,4,true,false,candidate,003215
10,0.2,8,3.0,0.01,0.14304004749485918,0.14304004749485918,3.0,4,true,false,candidate,003216
10,0.2,8,3.0,0.02,0.1430400444948012,0.1430400444948012,3.0,4,true,false,candidate,003217
10,0.2,12,0.3,0.005,0.009130698988362605,0.009130698988362605,0.3,2,false,true,candidate,003218
10,0.2,12,0.3,0.01,0.009130698642020317,0.009130698642020317,0.3,2,false,true,candidate,003219
10,0.2,12,0.3,0.02,0.009130691088625518,0.009130691088625518,0.3,2,false,true,candidate,003220
10,0.2,12,0.5,0.005,0.022789723371850142,0.022789723371850142,0.5,2,false,true,candidate,003221
10,0.2,12,0.5,0.01,0.022789722768232098,0.022789722768232098,0.5,2,false,true,candidate,003222
10,0.2,12,0.5,0.02,0.022789709716519276,0.022789709716519276,0.5,2,false,true,candidate,003223
10,0.2,12,1.0,0.005,0.04458937724910505,0.04458937724910505,1.0,5,true,false,candidate,003224
10,0.2,12,1.0,0.01,0.04458937592813816,0.04458937592813816,1.0,5,true,false,candidate,003225
10,0.2,12,1.0,0.02,0.04458934781963019,0.04458934781963019,1.0,5,true,false,candidate,003226
10,0.2,12,3.0,0.005,0.11739393840697218,0.11739393840697218,3.0,6,true,false,candidate,003227
10,0.2,12,3.0,0.01,0.11739393334960299,0.11739393334960299,3.0,6,true,false,candidate,003228
10,0.2,12,3.0,0.02,0.11739382894947112,0.11739382894947112,3.0,6,true,false,candidate,003229
10,0.2,16,0.3,0.005,0.008096084837807771,0.008096084837807771,0.3,0,false,true,candidate,003230
10,0.2,16,0.3,0.01,0.008096084425311068,0.008096084425311068,0.3,0,false,true,candidate,003231
10,0.2,16,0.3,0.02,0.00809607325753614,0.00809607325753614,0.3,0,false,true,candidate,003232
10,0.2,16,0.5,0.005,0.012704846396692115,0.012704846396692115,0.5,0,false,true,candidate,003233
10,0.2,16,0.5,0.01,0.012704845916197804,0.012704845916197804,0.5,0,false,true,candidate,003234
10,0.2,16,0.5,0.02,0.01270483056292826,0.01270483056292826,0.5,0,false,true,candidate,003235
10,0.2,16,1.0,0.005,0.012709672964009933,0.0013111803457414029,0.505,1,false,true,candidate,003236
10,0.2,16,1.0,0.01,0.012708432849795281,0.0013111812273078893,0.51,1,false,true,candidate,003237
10,0.2,16,1.0,0.02,0.01270483056292826,0.0013112103765000604,0.5,1,false,true,candidate,003238
10,0.2,16,3.0,0.005,0.045618809035377406,0.04350039698416386,2.84,5,true,false,candidate,003239
10,0.2,16,3.0,0.01,0.0456188117217633,0.043500400772952696,2.84,5,true,false,candidate,003240
10,0.2,16,3.0,0.02,0.045618896697338096,0.04350050602536604,2.84,5,true,false,candidate,003241
10,0.25,4,0.3,0.005,0.0020265207660432605,0.0020265207660432605,0.3,3,false,true,candidate,003242
10,0.25,4,0.3,0.01,0.0020265207522500717,0.0020265207522500717,0.3,3,false,true,candidate,003243
10,0.25,4,0.3,0.02,0.0020265204717582197,0.0020265204717582197,0.3,3,false,true,candidate,003244
10,0.25,4,0.5,0.005,0.011571480983864513,0.011571480983864513,0.5,3,false,true,candidate,003245
10,0.25,4,0.5,0.01,0.011571480954199576,0.011571480954199576,0.5,3,false,true,candidate,003246
10,0.25,4,0.5,0.02,0.011571480379481525,0.011571480379481525,0.5,3,false,true,candidate,003247
10,0.25,4,1.0,0.005,0.060560684963875566,0.060560684963875566,1.0,3,false,false,candidate,003248
10,0.25,4,1.0,0.01,0.06056068488944755,0.06056068488944755,1.0,3,false,false,candidate,003249
10,0.25,4,1.0,0.02,0.06056068348888721,0.06056068348888721,1.0,3,false,false,candidate,003250
10,0.25,4,3.0,0.005,0.08990884241488706,0.008783805457094562,1.47,4,true,false,candidate,003251
10,0.25,4,3.0,0.01,0.08990884236696117,0.008783805249593435,1.47,4,true,false,candidate,003252
10,0.25,4,3.0,0.02,0.08989955711507491,0.008783801320980222,1.46,4,true,false,candidate,003253
10,0.25,6,0.3,0.005,0.00775483810766886,0.00775483810766886,0.3,1,false,true,candidate,003254
10,0.25,6,0.3,0.01,0.0077548380950474005,0.0077548380950474005,0.3,1,false,true,candidate,003255
10,0.25,6,0.3,0.02,0.007754838247099993,0.007754838247099993,0.3,1,false,true,candidate,003256
10,0.25,6,0.5,0.005,0.021842869755641647,0.021842869755641647,0.5,1,false,true,candidate,003257
10,0.25,6,0.5,0.01,0.021842869697303646,0.021842869697303646,0.5,1,false,true,candidate,003258
10,0.25,6,0.5,0.02,0.02184286934729962,0.02184286934729962,0.5,1,false,true,candidate,003259
10,0.25,6,1.0,0.005,0.07581521260483826,0.07581521260483826,1.0,1,false,false,candidate,003260
10,0.25,6,1.0,0.01,0.07581521247947376,0.07581521247947376,1.0,1,false,false,candidate,003261
10,0.25,6,1.0,0.02,0.07581521156716708,0.07581521156716708,1.0,1,false,false,candidate,003262
10,0.25,6,3.0,0.005,0.18014938252886792,0.15768312908797089,2.59,4,true,false,candidate,003263
10,0.25,6,3.0,0.01,0.1801493828681956,0.15768312990127342,2.59,4,true,false,candidate,003264
10,0.25,6,3.0,0.02,0.18013806715525638,0.15768314620050217,2.58,4,true,false,candidate,003265
10,0.25,8,0.3,0.005,0.003977542174950165,0.003977542174950165,0.3,0,false,true,candidate,003266
10,0.25,8,0.3,0.01,0.003977542143730472,0.003977542143730472,0.3,0,false,true,candidate,003267
10,0.25,8,0.3,0.02,0.003977541598987776,0.003977541598987776,0.3,0,false,true,candidate,003268
10,0.25,8,0.5,0.005,0.009332079563675764,0.009332079563675764,0.5,1,false,true,candidate,003269
10,0.25,8,0.5,0.01,0.009332079515262713,0.009332079515262713,0.5,1,false,true,candidate,003270
10,0.25,8,0.5,0.02,0.009332078661373753,0.009332078661373753,0.5,1,false,true,candidate,003271
10,0.25,8,1.0,0.005,0.024957805826371963,0.024957805826371963,1.0,1,false,true,candidate,003272
10,0.25,8,1.0,0.01,0.024957805766030232,0.024957805766030232,1.0,1,false,true,candidate,003273
10,0.25,8,1.0,0.02,0.024957804632368623,0.024957804632368623,1.0,1,false,true,candidate,003274
10,0.25,8,3.0,0.005,0.14304004764597808,0.14304004764597808,3.0,2,false,false,candidate,003275
10,0.25,8,3.0,0.01,0.14304004749485918,0.14304004749485918,3.0,2,false,false,candidate,003276
10,0.25,8,3.0,0.02,0.1430400444948012,0.1430400444948012,3.0,2,false,false,candidate,003277
10,0.25,12,0.3,0.005,0.009130698988362605,0.009130698988362605,0.3,2,false,true,candidate,003278
10,0.25,12,0.3,0.01,0.009130698642020317,0.009130698642020317,0.3,2,false,true,candidate,003279
10,0.25,12,0.3,0.02,0.009130691088625518,0.009130691088625518,0.3,2,false,true,candidate,003280
10,0.25,12,0.5,0.005,0.022789723371850142,0.022789723371850142,0.5,2,false,true,candidate,003281
10,0.25,12,0.5,0.01,0.022789722768232098,0.022789722768232098,0.5,2,false,true,candidate,003282
10,0.25,12,0.5,0.02,0.022789709716519276,0.022789709716519276,0.5,2,false,true,candidate,003283
10,0.25,12,1.0,0.005,0.04458937724910505,0.04458937724910505,1.0,2,false,false,candidate,003284
10,0.25,12,1.0,0.01,0.04458937592813816,0.04458937592813816,1.0,2,false,false,candidate,003285
10,0.25,12,1.0,0.02,0.04458934781963019,0.04458934781963019,1.0,2,false,false,candidate,003286
10,0.25,12,3.0,0.005,0.11739393840697218,0.11739393840697218,3.0,4,true,false,candidate,003287
10,0.25,12,3.0,0.01,0.11739393334960299,0.11739393334960299,3.0,4,true,false,candidate,003288
10,0.25,12,3.0,0.02,0.11739382894947112,0.11739382894947112,3.0,4,true,false,candidate,003289
10,0.25,16,0.3,0.005,0.008096084837807771,0.008096084837807771,0.3,0,false,true,candidate,003290
10,0.25,16,0.3,0.01,0.008096084425311068,0.008096084425311068,0.3,0,false,true,candidate,003291
10,0.25,16,0.3,0.02,0.00809607325753614,0.00809607325753614,0.3,0,false,true,candidate,003292
10,0.25,16,0.5,0.005,0.012704846396692115,0.012704846396692115,0.5,0,false,true,candidate,003293
10,0.25,16,0.5,0.01,0.012704845916197804,0.012704845916197804,0.5,0,false,true,candidate,003294
10,0.25,16,0.5,0.02,0.01270483056292826,0.01270483056292826,0.5,0,false,true,candidate,003295
10,0.25,16,1.0,0.005,0.012709672964009933,0.0013111803457414029,0.505,1,false,true,candidate,003296
10,0.25,16,1.0,0.01,0.012708432849795281,0.0013111812273078893,0.51,1,false,true,candidate,003297
10,0.25,16,1.0,0.02,0.01270483056292826,0.0013112103765000604,0.5,1,false,true,candidate,003298
10,0.25,16,3.0,0.005,0.045618809035377406,0.04350039698416386,2.84,2,false,false,candidate,003299
10,0.25,16,3.0,0.01,0.0456188117217633,0.043500400772952696,2.84,2,false,false,candidate,003300
10,0.25,16,3.0,0.02,0.045618896697338096,0.04350050602536604,2.84,2,false,false,candidate,003301
11,0.05,4,0.3,0.005,0.005424639653939245,0.005424639653939245,0.3,4,true,true,candidate,003302
11,0.05,4,0.3,0.01,0.0054246396540266195,0.0054246396540266195,0.3,4,true,true,candidate,003303
11,0.05,4,0.3,0.02,0.005424639665488673,0.005424639665488673,0.3,4,true,true,candidate,003304
11,0.05,4,0.5,0.005,0.01462260500583934,0.01462260500583934,0.5,4,true,true,candidate,003305
11,0.05,4,0.5,0.01,0.01462260500468704,0.01462260500468704,0.5,4,true,true,candidate,003306
11,0.05,4,0.5,0.02,0.014622605002832856,0.014622605002832856,0.5,4,true,true,candidate,003307
11,0.05,4,1.0,0.005,0.051469386669818484,0.051469386669818484,1.0,4,true,false,candidate,003308
11,0.05,4,1.0,0.01,0.05146938666888157,0.05146938666888157,1.0,4,true,false,candidate,003309
11,0.05,4,1.0,0.02,0.05146938668469625,0.05146938668469625,1.0,4,true,false,candidate,003310
11,0.05,4,3.0,0.005,0.10152308304551128,0.08137276845034047,2.015,4,true,false,candidate,003311
11,0.05,4,3.0,0.01,0.10152300398658443,0.0813727685083444,2.02,4,true,false,candidate,003312
11,0.05,4,3.0,0.02,0.10152300518983948,0.08137276956376771,2.02,4,true,false,candidate,003313
11,0.05,6,0.3,0.005,0.007121837392912058,0.007121837392912058,0.3,6,true,true,candidate,003314
11,0.05,6,0.3,0.01,0.007121837368448182,0.007121837368448182,0.3,6,true,true,candidate,003315
11,0.05,6,0.3,0.02,0.007121837039499425,0.007121837039499425,0.3,6,true,true,candidate,003316
11,0.05,6,0.5,0.005,0.01421135289688125,0.01421135289688125,0.5,6,true,true,candidate,003317
11,0.05,6,0.5,0.01,0.014211352854747176,0.014211352854747176,0.5,6,true,true,candidate,003318
11,0.05,6,0.5,0.02,0.014211352278146187,0.014211352278146187,0.5,6,true,true,candidate,003319
11,0.05,6,1.0,0.005,0.021320522356251596,0.019806767748588253,0.855,6,true,true,candidate,003320
11,0.05,6,1.0,0.01,0.021319089659480043,0.019806767738144385,0.85,6,true,true,candidate,003321
11,0.05,6,1.0,0.02,0.021318490234526703,0.019806767746047952,0.86,6,true,true,candidate,003322
11,0.05,6,3.0,0.005,0.08930339433136038,0.08930339433136038,3.0,6,true,false,candidate,003323
11,0.05,6,3.0,0.01,0.08930339447071158,0.08930339447071158,3.0,6,true,false,candidate,003324
11,0.05,6,3.0,0.02,0.08930339611746164,0.08930339611746164,3.0,6,true,false,candidate,003325
11,0.05,8,0.3,0.005,0.0019335791135002278,0.0019335791135002278,0.3,8,true,true,candidate,003326
11,0.05,8,0.3,0.01,0.0019335790891505944,0.0019335790891505944,0.3,8,true,true,candidate,003327
11,0.05,8,0.3,0.02,0.001933578481305931,0.001933578481305931,0.3,8,true,true,candidate,003328
11,0.05,8,0.5,0.005,0.002531006693761162,0.002467588826210232,0.455,8,true,true,candidate,003329
11,0.05,8,0.5,0.01,0.002530793111984231,0.0024675887934280105,0.46,8,true,true,candidate,003330
11,0.05,8,0.5,0.02,0.002530792248660818,0.0024675878986561983,0.46,8,true,true,candidate,003331
11,0.05,8,1.0,0.005,0.013965469471203917,0.013965469471203917,1.0,8,true,true,candidate,003332
11,0.05,8,1.0,0.01,0.013965469381429618,0.013965469381429618,1.0,8,true,true,candidate,003333
11,0.05,8,1.0,0.02,0.013965468689203675,0.013965468689203675,1.0,8,true,true,candidate,003334
11,0.05,8,3.0,0.005,0.11317304964205699,0.11317304964205699,3.0,8,true,false,candidate,003335
11,0.05,8,3.0,0.01,0.11317304946688855,0.11317304946688855,3.0,8,true,false,candidate,003336
11,0.05,8,3.0,0.02,0.113173048621387,0.113173048621387,3.0,8,true,false,candidate,003337
11,0.05,12,0.3,0.005,0.0022216553551379636,0.0022216553551379636,0.3,12,true,true,candidate,003338
11,0.05,12,0.3,0.01,0.002221655486923102,0.002221655486923102,0.3,12,true,true,candidate,003339
11,0.05,12,0.3,0.02,0.002221659911514351,0.002221659911514351,0.3,12,true,true,candidate,003340
11,0.05,12,0.5,0.005,0.005239464268378957,0.005239464268378957,0.5,12,true,true,candidate,003341
11,0.05,12,0.5,0.01,0.005239464461806453,0.005239464461806453,0.5,12,true,true,candidate,003342
11,0.05,12,0.5,0.02,0.00523947140641412,0.00523947140641412,0.5,12,true,true,candidate,003343
11,0.05,12,1.0,0.005,0.009585003440000572,0.00896365597968296,0.875,12,true,true,candidate,003344
11,0.05,12,1.0,0.01,0.009584534353942686,0.008963656491141947,0.88,12,true,true,candidate,003345
11,0.05,12,1.0,0.02,0.009584547574854718,0.008963672330301709,0.88,12,true,true,candidate,003346
11,0.05,12,3.0,0.005,0.025291509294252723,0.025291509294252723,3.0,12,true,true,candidate,003347
11,0.05,12,3.0,0.01,0.02529150788213519,0.02529150788213519,3.0,12,true,true,candidate,003348
11,0.05,12,3.0,0.02,0.025291462358807193,0.025291462358807193,3.0,12,true,true,candidate,003349
11,0.05,16,0.3,0.005,0.008839924281691338,0.008839924281691338,0.3,16,true,true,candidate,003350
11,0.05,16,0.3,0.01,0.008839924376070065,0.008839924376070065,0.3,16,true,true,candidate,003351
11,0.05,16,0.3,0.02,0.008839930604762293,0.008839930604762293,0.3,16,true,true,candidate,003352
11,0.05,16,0.5,0.005,0.02209762599417309,0.02209762599417309,0.5,16,true,true,candidate,003353
11,0.05,16,0.5,0.01,0.022097626087984493,0.022097626087984493,0.5,16,true,true,candidate,003354
11,0.05,16,0.5,0.02,0.022097635326473467,0.022097635326473467,0.5,16,true,true,candidate,003355
11,0.05,16,1.0,0.005,0.036435922955378904,0.03619387406640707,0.92,16,true,false,candidate,003356
11,0.05,16,1.0,0.01,0.036435923780541286,0.03619387504666161,0.92,16,true,false,candidate,003357
11,0.05,16,1.0,0.02,0.036435951040383226,0.03619390604225104,0.92,16,true,false,candidate,003358
11,0.05,16,3.0,0.005,0.036435922955378904,0.03366299768853843,0.92,16,true,false,candidate,003359
11,0.05,16,3.0,0.01,0.036435923780541286,0.033663000136375694,0.92,16,true,false,candidate,003360
11,0.05,16,3.0,0.02,0.036435951040383226,0.0336630849005587,0.92,16,true,false,candidate,003361
11,0.1,4,0.3,0.005,0.005424639653939245,0.005424639653939245,0.3,4,true,true,candidate,003362
11,0.1,4,0.3,0.01,0.0054246396540266195,0.0054246396540266195,0.3,4,true,true,candidate,003363
11,0.1,4,0.3,0.02,0.005424639665488673,0.005424639665488673,0.3,4,true,true,candidate,003364
11,0.1,4,0.5,0.005,0.01462260500583934,0.01462260500583934,0.5,4,true,true,candidate,003365
11,0.1,4,0.5,0.01,0.01462260500468704,0.01462260500468704,0.5,4,true,true,candidate,003366
11,0.1,4,0.5,0.02,0.014622605002832856,0.014622605002832856,0.5,4,true,true,candidate,003367
11,0.1,4,1.0,0.005,0.051469386669818484,0.051469386669818484,1.0,4,true,false,candidate,003368
11,0.1,4,1.0,0.01,0.05146938666888157,0.05146938666888157,1.0,4,true,false,candidate,003369
11,0.1,4,1.0,0.02,0.05146938668469625,0.05146938668469625,1.0,4,true,false,candidate,003370
11,0.1,4,3.0,0.005,0.10152308304551128,0.08137276845034047,2.015,4,true,false,candidate,003371
11,0.1,4,3.0,0.01,0.10152300398658443,0.0813727685083444,2.02,4,true,false,candidate,003372
11,0.1,4,3.0,0.02,0.10152300518983948,0.08137276956376771,2.02,4,true,false,candidate,003373
11,0.1,6,0.3,0.005,0.007121837392912058,0.007121837392912058,0.3,6,true,true,candidate,003374
11,0.1,6,0.3,0.01,0.007121837368448182,0.007121837368448182,0.3,6,true,true,candidate,003375
11,0.1,6,0.3,0.02,0.007121837039499425,0.007121837039499425,0.3,6,true,true,candidate,003376
11,0.1,6,0.5,0.005,0.01421135289688125,0.01421135289688125,0.5,6,true,true,candidate,003377
11,0.1,6,0.5,0.01,0.014211352854747176,0.014211352854747176,0.5,6,true,true,candidate,003378
11,0.1,6,0.5,0.02,0.014211352278146187,0.014211352278146187,0.5,6,true,true,candidate,003379
11,0.1,6,1.0,0.005,0.021320522356251596,0.019806767748588253,0.855,6,true,true,candidate,003380
11,0.1,6,1.0,0.01,0.021319089659480043,0.019806767738144385,0.85,6,true,true,candidate,003381
11,0.1,6,1.0,0.02,0.021318490234526703,0.019806767746047952,0.86,6,true,true,candidate,003382
11,0.1,6,3.0,0.005,0.08930339433136038,0.08930339433136038,3.0,6,true,false,candidate,003383
11,0.1,6,3.0,0.01,0.08930339447071158,0.08930339447071158,3.0,6,true,false,candidate,003384
11,0.1,6,3.0,0.02,0.08930339611746164,0.08930339611746164,3.0,6,true,false,candidate,003385
11,0.1,8,0.3,0.005,0.0019335791135002278,0.0019335791135002278,0.3,8,true,true,candidate,003386
11,0.1,8,0.3,0.01,0.0019335790891505944,0.0019335790891505944,0.3,8,true,true,candidate,003387
11,0.1,8,0.3,0.02,0.001933578481305931,0.001933578481305931,0.3,8,true,true,candidate,003388
11,0.1,8,0.5,0.005,0.002531006693761162,0.002467588826210232,0.455,8,true,true,candidate,003389
11,0.1,8,0.5,0.01,0.002530793111984231,0.0024675887934280105,0.46,8,true,true,candidate,003390
11,0.1,8,0.5,0.02,0.002530792248660818,0.0024675878986561983,0.46,8,true,true,candidate,003391
11,0.1,8,1.0,0.005,0.013965469471203917,0.013965469471203917,1.0,8,true,true,candidate,003392
11,0.1,8,1.0,0.01,0.013965469381429618,0.013965469381429618,1.0,8,true,true,candidate,003393
11,0.1,8,1.0,0.02,0.013965468689203675,0.013965468689203675,1.0,8,true,true,candidate,003394
11,0.1,8,3.0,0.005,0.11317304964205699,0.11317304964205699,3.0,8,true,false,candidate,003395
11,0.1,8,3.0,0.01,0.11317304946688855,0.11317304946688855,3.0,8,true,false,candidate,003396
11,0.1,8,3.0,0.02,0.113173048621387,0.113173048621387,3.0,8,true,false,candidate,003397
11,0.1,12,0.3,0.005,0.0022216553551379636,0.0022216553551379636,0.3,4,true,true,candidate,003398
11,0.1,12,0.3,0.01,0.002221655486923102,0.002221655486923102,0.3,4,true,true,candidate,003399
11,0.1,12,0.3,0.02,0.002221659911514351,0.002221659911514351,0.3,4,true,true,candidate,003400
11,0.1,12,0.5,0.005,0.005239464268378957,0.005239464268378957,0.5,4,true,true,candidate,003401
11,0.1,12,0.5,0.01,0.005239464461806453,0.005239464461806453,0.5,4,true,true,candidate,003402
11,0.1,12,0.5,0.02,0.00523947140641412,0.00523947140641412,0.5,4,true,true,candidate,003403
11,0.1,12,1.0,0.005,0.009585003440000572,0.00896365597968296,0.875,7,true,true,candidate,003404
11,0.1,12,1.0,0.01,0.009584534353942686,0.008963656491141947,0.88,7,true,true,candidate,003405
11,0.1,12,1.0,0.02,0.009584547574854718,0.008963672330301709,0.88,7,true,true,candidate,003406
11,0.1,12,3.0,0.005,0.025291509294252723,0.025291509294252723,3.0,10,true,true,candidate,003407
11,0.1,12,3.0,0.01,0.02529150788213519,0.02529150788213519,3.0,10,true,true,candidate,003408
11,0.1,12,3.0,0.02,0.025291462358807193,0.025291462358807193,3.0,10,true,true,candidate,003409
11,0.1,16,0.3,0.005,0.008839924281691338,0.008839924281691338,0.3,5,true,true,candidate,003410
11,0.1,16,0.3,0.01,0.008839924376070065,0.008839924376070065,0.3,5,true,true,candidate,003411
11,0.1,16,0.3,0.02,0.008839930604762293,0.008839930604762293,0.3,5,true,true,candidate,003412
11,0.1,16,0.5,0.005,0.02209762599417309,0.02209762599417309,0.5,6,true,true,candidate,003413
11,0.1,16,0.5,0.01,0.022097626087984493,0.022097626087984493,0.5,6,true,true,candidate,003414
11,0.1,16,0.5,0.02,0.022097635326473467,0.022097635326473467,0.5,6,true,true,candidate,003415
11,0.1,16,1.0,0.005,0.036435922955378904,0.03619387406640707,0.92,7,true,false,candidate,003416
11,0.1,16,1.0,0.01,0.036435923780541286,0.03619387504666161,0.92,7,true,false,candidate,003417
11,0.1,16,1.0,0.02,0.036435951040383226,0.03619390604225104,0.92,7,true,false,candidate,003418
11,0.1,16,3.0,0.005,0.036435922955378904,0.03366299768853843,0.92,12,true,false,candidate,003419
11,0.1,16,3.0,0.01,0.036435923780541286,0.033663000136375694,0.92,12,true,false,candidate,003420
11,0.1,16,3.0,0.02,0.036435951040383226,0.0336630849005587,0.92,12,true,false,candidate,003421
11,0.15,4,0.3,0.005,0.005424639653939245,0.005424639653939245,0.3,4,true,true,candidate,003422
11,0.15,4,0.3,0.01,0.0054246396540266195,0.0054246396540266195,0.3,4,true,true,candidate,003423
11,0.15,4,0.3,0.02,0.005424639665488673,0.005424639665488673,0.3,4,true,true,candidate,003424
11,0.15,4,0.5,0.005,0.01462260500583934,0.01462260500583934,0.5,4,true,true,candidate,003425
11,0.15,4,0.5,0.01,0.01462260500468704,0.01462260500468704,0.5,4,true,true,candidate,003426
11,0.15,4,0.5,0.02,0.014622605002832856,0.014622605002832856,0.5,4,true,true,candidate,003427
11,0.15,4,1.0,0.005,0.051469386669818484,0.051469386669818484,1.0,4,true,false,candidate,003428
11,0.15,4,1.0,0.01,0.05146938666888157,0.05146938666888157,1.0,4,true,false,candidate,003429
11,0.15,4,1.0,0.02,0.05146938668469625,0.05146938668469625,1.0,4,true,false,candidate,003430
11,0.15,4,3.0,0.005,0.10152308304551128,0.08137276845034047,2.015,4,true,false,candidate,003431
11,0.15,4,3.0,0.01,0.10152300398658443,0.0813727685083444,2.02,4,true,false,candidate,003432
11,0.15,4,3.0,0.02,0.10152300518983948,0.08137276956376771,2.02,4,true,false,candidate,003433
11,0.15,6,0.3,0.005,0.007121837392912058,0.007121837392912058,0.3,5,true,true,candidate,003434
11,0.15,6,0.3,0.01,0.007121837368448182,0.007121837368448182,0.3,5,true,true,candidate,003435
11,0.15,6,0.3,0.02,0.007121837039499425,0.007121837039499425,0.3,5,true,true,candidate,003436
11,0.15,6,0.5,0.005,0.01421135289688125,0.01421135289688125,0.5,5,true,true,candidate,003437
11,0.15,6,0.5,0.01,0.014211352854747176,0.014211352854747176,0.5,5,true,true,candidate,003438
11,0.15,6,0.5,0.02,0.014211352278146187,0.014211352278146187,0.5,5,true,true,candidate,003439
11,0.15,6,1.0,0.005,0.021320522356251596,0.019806767748588253,0.855,5,true,true,candidate,003440
11,0.15,6,1.0,0.01,0.021319089659480043,0.019806767738144385,0.85,5,true,true,candidate,003441
11,0.15,6,1.0,0.02,0.021318490234526703,0.019806767746047952,0.86,5,true,true,candidate,003442
11,0.15,6,3.0,0.005,0.08930339433136038,0.08930339433136038,3.0,6,true,false,candidate,003443
11,0.15,6,3.0,0.01,0.08930339447071158,0.08930339447071158,3.0,6,true,false,candidate,003444
11,0.15,6,3.0,0.02,0.08930339611746164,0.08930339611746164,3.0,6,true,false,candidate,003445
11,0.15,8,0.3,0.005,0.0019335791135002278,0.0019335791135002278,0.3,3,false,true,candidate,003446
11,0.15,8,0.3,0.01,0.0019335790891505944,0.0019335790891505944,0.3,3,false,true,candidate,003447
11,0.15,8,0.3,0.02,0.001933578481305931,0.001933578481305931,0.3,3,false,true,candidate,003448
11,0.15,8,0.5,0.005,0.002531006693761162,0.002467588826210232,0.455,4,true,true,candidate,003449
11,0.15,8,0.5,0.01,0.002530793111984231,0.0024675887934280105,0.46,4,true,true,candidate,003450
11,0.15,8,0.5,0.02,0.002530792248660818,0.0024675878986561983,0.46,4,true,true,candidate,003451
11,0.15,8,1.0,0.005,0.013965469471203917,0.013965469471203917,1.0,4,true,true,candidate,003452
11,0.15,8,1.0,0.01,0.013965469381429618,0.013965469381429618,1.0,4,true,true,candidate,003453
11,0.15,8,1.0,0.02,0.013965468689203675,0.013965468689203675,1.0,4,true,true,candidate,003454
11,0.15,8,3.0,0.005,0.11317304964205699,0.11317304964205699,3.0,6,true,false,candidate,003455
11,0.15,8,3.0,0.01,0.11317304946688855,0.11317304946688855,3.0,6,true,false,candidate,003456
11,0.15,8,3.0,0.02,0.113173048621387,0.113173048621387,3.0,6,true,false,candidate,003457
11,0.15,12,0.3,0.005,0.0022216553551379636,0.0022216553551379636,0.3,2,false,true,candidate,003458
11,0.15,12,0.3,0.01,0.002221655486923102,0.002221655486923102,0.3,2,false,true,candidate,003459
11,0.15,12,0.3,0.02,0.002221659911514351,0.002221659911514351,0.3,2,false,true,candidate,003460
11,0.15,12,0.5,0.005,0.005239464268378957,0.005239464268378957,0.5,2,false,true,candidate,003461
11,0.15,12,0.5,0.01,0.005239464461806453,0.005239464461806453,0.5,2,false,true,candidate,003462
11,0.15,12,0.5,0.02,0.00523947140641412,0.00523947140641412,0.5,2,false,true,candidate,003463
11,0.15,12,1.0,0.005,0.009585003440000572,0.00896365597968296,0.875,2,false,true,candidate,003464
11,0.15,12,1.0,0.01,0.009584534353942686,0.008963656491141947,0.88,2,false,true,candidate,003465
11,0.15,12,1.0,0.02,0.009584547574854718,0.008963672330301709,0.88,2,false,true,candidate,003466
11,0.15,12,3.0,0.005,0.025291509294252723,0.025291509294252723,3.0,8,true,true,candidate,003467
11,0.15,12,3.0,0.01,0.02529150788213519,0.02529150788213519,3.0,8,true,true,candidate,003468
11,0.15,12,3.0,0.02,0.025291462358807193,0.025291462358807193,3.0,8,true,true,candidate,003469
11,0.15,16,0.3,0.005,0.008839924281691338,0.008839924281691338,0.3,2,false,true,candidate,003470
11,0.15,16,0.3,0.01,0.008839924376070065,0.008839924376070065,0.3,2,false,true,candidate,003471
11,0.15,16,0.3,0.02,0.008839930604762293,0.008839930604762293,0.3,2,false,true,candidate,003472
11,0.15,16,0.5,0.005,0.02209762599417309,0.02209762599417309,0.5,2,false,true,candidate,003473
